Year,Week,Position,Rank,Player,Field Goals,Field Goal Attempts,Percentage,Longest Kick,Kicks below 20,Kicks from 20-29,Kicks from 30-39,Kicks from 40-49,50+,Extra Points Made,Extra Point Attempts,Games played,Fantasy Points,Fantasy Points per Week,Rostered Percentage,Extra Points Attempted
2015,12,K,20,Nick Novak (FA),1,1,100.0,34,0,0,1,0,0,3,,1,6.0,6.0,0.1%,3
2015,12,K,21,Sebastian Janikowski (FA),1,1,100.0,24,0,1,0,0,0,3,,1,6.0,6.0,11.0%,3
2015,12,K,22,Connor Barth (FA),2,3,66.7,38,0,0,2,0,0,0,,1,6.0,6.0,0.0%,1
2015,12,K,23,Brandon McManus (DEN),1,2,50.0,21,0,1,0,0,0,3,,1,6.0,6.0,86.4%,3
2015,12,K,24,Robbie Gould (SF),1,1,100.0,21,0,1,0,0,0,2,,1,5.0,5.0,14.5%,2
2015,12,K,25,Shayne Graham (FA),1,1,100.0,31,0,0,1,0,0,1,,1,4.0,4.0,0.0%,1
2015,12,K,26,Dan Carpenter (FA),1,1,100.0,27,0,1,0,0,0,1,,1,4.0,4.0,0.2%,2
2015,12,K,27,Stephen Hauschka (FA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.0%,3
2015,12,K,28,Caleb Sturgis (FA),0,1,0.0,0,0,0,0,0,0,2,,1,2.0,2.0,0.0%,2
2015,12,K,29,Andrew Franks (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.0%,3
2015,12,K,30,Josh Brown (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.0%,2
2015,12,K,31,Zach Hocker (FA),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.0%,1
2015,12,K,32,Ryan Succop (TB),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,18.5%,1
2015,12,K,33,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,12,K,34,Jordan Gay (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,13,K,1,Shayne Graham (FA),4,4,100.0,52,0,2,0,1,1,1,,1,16.0,16.0,0.0%,1
2015,13,K,2,Chris Boswell (PIT),3,4,75.0,51,0,1,0,1,1,4,,1,16.0,16.0,9.5%,4
2015,13,K,3,Dan Bailey (FA),4,4,100.0,54,0,1,2,0,1,1,,1,15.0,15.0,0.0%,1
2015,13,K,4,Mike Nugent (FA),3,3,100.0,44,0,1,0,2,0,4,,1,15.0,15.0,0.0%,4
2015,13,K,5,Matt Prater (ARI),3,3,100.0,51,0,0,1,1,1,2,,1,14.0,14.0,74.8%,2
2015,13,K,6,Dustin Hopkins (LAC),3,4,75.0,46,0,0,1,2,0,1,,1,12.0,12.0,10.4%,1
2015,13,K,7,Randy Bullock (TEN),3,3,100.0,31,0,2,1,0,0,2,,1,11.0,11.0,1.0%,2
2015,13,K,8,Robbie Gould (SF),2,4,50.0,51,0,0,0,1,1,2,,1,11.0,11.0,14.5%,2
2015,13,K,9,Chandler Catanzaro (FA),2,2,100.0,33,0,1,1,0,0,3,,1,9.0,9.0,0.0%,3
2015,13,K,10,Josh Brown (FA),2,3,66.7,35,0,1,1,0,0,2,,1,8.0,8.0,0.0%,2
2015,13,K,11,Stephen Hauschka (FA),1,1,100.0,23,0,1,0,0,0,5,,1,8.0,8.0,0.0%,5
2015,13,K,12,Justin Tucker (BAL),2,3,66.7,38,0,0,2,0,0,1,,1,7.0,7.0,99.7%,1
2015,13,K,13,Ryan Succop (TB),0,0,0,0,0,0,0,0,0,6,,1,6.0,6.0,18.5%,6
2015,13,K,14,Dan Carpenter (FA),1,2,50.0,36,0,0,1,0,0,3,,1,6.0,6.0,0.2%,4
2015,13,K,15,Brandon McManus (DEN),1,2,50.0,23,0,1,0,0,0,2,,1,5.0,5.0,86.4%,2
2015,13,K,16,Josh Lambo (FA),1,2,50.0,51,0,0,0,0,1,0,,1,5.0,5.0,0.1%,0
2015,13,K,17,Caleb Sturgis (FA),0,0,0,0,0,0,0,0,0,5,,1,5.0,5.0,0.0%,5
2015,13,K,18,Graham Gano (NYG),0,0,0,0,0,0,0,0,0,5,,1,5.0,5.0,48.4%,5
2015,13,K,19,Connor Barth (FA),1,1,100.0,23,0,1,0,0,0,2,,1,5.0,5.0,0.0%,2
2015,13,K,20,Travis Coons (FA),1,2,50.0,47,0,0,0,1,0,0,,1,4.0,4.0,0.1%,0
2015,13,K,21,Stephen Gostkowski (FA),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,0.1%,4
2015,13,K,22,Kai Forbath (LAR),0,1,0.0,0,0,0,0,0,0,4,,1,4.0,4.0,0.0%,4
2015,13,K,23,Adam Vinatieri (FA),1,1,100.0,35,0,0,1,0,0,1,,1,4.0,4.0,0.2%,1
2015,13,K,24,Jason Myers (SEA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.7%,5
2015,13,K,25,Zach Hocker (FA),1,1,100.0,35,0,0,1,0,0,0,,1,3.0,3.0,0.0%,0
2015,13,K,26,Mason Crosby (GB),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,3.7%,3
2015,13,K,27,Sebastian Janikowski (FA),0,1,0.0,0,0,0,0,0,0,2,,1,2.0,2.0,11.0%,3
2015,13,K,28,Phil Dawson (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.1%,2
2015,13,K,29,Cairo Santos (CHI),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.9%,3
2015,13,K,30,Andrew Franks (FA),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.0%,1
2015,13,K,31,Nick Novak (FA),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.1%,2
2015,13,K,32,Blair Walsh (FA),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.1%,1
2015,13,K,33,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,13,K,34,Jordan Gay (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,14,K,1,Chris Boswell (PIT),4,4,100.0,47,0,0,1,3,0,3,,1,18.0,18.0,9.5%,3
2015,14,K,2,Randy Bullock (TEN),3,4,75.0,47,0,1,0,2,0,3,,1,14.0,14.0,1.0%,3
2015,14,K,3,Caleb Sturgis (FA),3,3,100.0,45,0,0,1,2,0,2,,1,13.0,13.0,0.0%,2
2015,14,K,4,Brandon McManus (DEN),4,5,80.0,41,0,2,1,1,0,0,,1,13.0,13.0,86.4%,0
2015,14,K,5,Chandler Catanzaro (FA),3,3,100.0,47,0,2,0,1,0,2,,1,12.0,12.0,0.0%,2
2015,14,K,6,Stephen Gostkowski (FA),2,2,100.0,49,0,0,0,2,0,3,,1,11.0,11.0,0.1%,3
2015,14,K,7,Blair Walsh (FA),2,2,100.0,54,0,0,0,1,1,2,,1,11.0,11.0,0.1%,2
2015,14,K,8,Adam Vinatieri (FA),3,3,100.0,32,0,2,1,0,0,1,,1,10.0,10.0,0.2%,1
2015,14,K,9,Jason Myers (SEA),1,1,100.0,46,0,0,0,1,0,6,,1,10.0,10.0,0.7%,7
2015,14,K,10,Dan Carpenter (FA),2,2,100.0,40,0,0,1,1,0,2,,1,9.0,9.0,0.2%,2
2015,14,K,11,Mike Nugent (FA),2,3,66.7,46,0,1,0,1,0,2,,1,9.0,9.0,0.0%,2
2015,14,K,12,Graham Gano (NYG),1,1,100.0,38,0,0,1,0,0,5,,1,8.0,8.0,48.4%,5
2015,14,K,13,Josh Brown (FA),1,2,50.0,35,0,0,1,0,0,4,,1,7.0,7.0,0.0%,4
2015,14,K,14,Dustin Hopkins (LAC),1,1,100.0,47,0,0,0,1,0,3,,1,7.0,7.0,10.4%,3
2015,14,K,15,Nick Novak (FA),2,2,100.0,45,0,0,1,1,0,0,,1,7.0,7.0,0.1%,0
2015,14,K,16,Justin Tucker (BAL),2,2,100.0,30,0,1,1,0,0,0,,1,6.0,6.0,99.7%,0
2015,14,K,17,Kai Forbath (LAR),1,1,100.0,23,0,1,0,0,0,3,,1,6.0,6.0,0.0%,3
2015,14,K,18,Travis Coons (FA),1,2,50.0,26,0,1,0,0,0,3,,1,6.0,6.0,0.1%,3
2015,14,K,19,Andrew Franks (FA),1,1,100.0,36,0,0,1,0,0,3,,1,6.0,6.0,0.0%,3
2015,14,K,20,Stephen Hauschka (FA),0,0,0,0,0,0,0,0,0,5,,1,5.0,5.0,0.0%,5
2015,14,K,21,Connor Barth (FA),1,2,50.0,39,0,0,1,0,0,2,,1,5.0,5.0,0.0%,2
2015,14,K,22,Phil Dawson (FA),1,1,100.0,44,0,0,0,1,0,1,,1,5.0,5.0,0.1%,1
2015,14,K,23,Cairo Santos (CHI),1,2,50.0,40,0,0,0,1,0,1,,1,5.0,5.0,0.9%,1
2015,14,K,24,Mason Crosby (GB),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,3.7%,4
2015,14,K,25,Robbie Gould (SF),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,14.5%,3
2015,14,K,26,Greg Zuerlein (NYJ),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.7%,3
2015,14,K,27,Josh Lambo (FA),1,2,50.0,30,0,0,1,0,0,0,,1,3.0,3.0,0.1%,0
2015,14,K,28,Matt Prater (ARI),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,74.8%,2
2015,14,K,29,Dan Bailey (FA),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.0%,1
2015,14,K,30,Sebastian Janikowski (FA),0,1,0.0,0,0,0,0,0,0,1,,1,1.0,1.0,11.0%,1
2015,14,K,31,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,14,K,32,Jordan Gay (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,14,K,33,Ryan Succop (TB),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,18.5%,0
2015,15,K,1,Stephen Gostkowski (FA),4,5,80.0,43,0,0,2,2,0,3,,1,17.0,17.0,0.1%,3
2015,15,K,2,Stephen Hauschka (FA),3,3,100.0,49,0,1,1,1,0,3,,1,13.0,13.0,0.0%,3
2015,15,K,3,Connor Barth (FA),3,3,100.0,53,0,1,1,0,1,2,,1,13.0,13.0,0.0%,2
2015,15,K,4,Cairo Santos (CHI),2,2,100.0,53,0,0,1,0,1,4,,1,12.0,12.0,0.9%,4
2015,15,K,5,Shayne Graham (FA),3,3,100.0,46,0,0,2,1,0,2,,1,12.0,12.0,0.0%,2
2015,15,K,6,Mason Crosby (GB),3,4,75.0,33,0,2,1,0,0,3,,1,12.0,12.0,3.7%,3
2015,15,K,7,Dan Bailey (FA),3,3,100.0,50,0,1,1,0,1,1,,1,12.0,12.0,0.0%,1
2015,15,K,8,Chris Boswell (PIT),2,2,100.0,41,0,1,0,1,0,4,,1,11.0,11.0,9.5%,4
2015,15,K,9,Nick Novak (FA),3,4,75.0,46,0,1,1,1,0,1,,1,11.0,11.0,0.1%,1
2015,15,K,10,Kai Forbath (LAR),2,2,100.0,45,0,1,0,1,0,3,,1,10.0,10.0,0.0%,3
2015,15,K,11,Chandler Catanzaro (FA),2,2,100.0,38,0,1,1,0,0,4,,1,10.0,10.0,0.0%,5
2015,15,K,12,Blair Walsh (FA),1,1,100.0,53,0,0,0,0,1,5,,1,10.0,10.0,0.1%,5
2015,15,K,13,Graham Gano (NYG),1,2,50.0,43,0,0,0,1,0,5,,1,9.0,9.0,48.4%,5
2015,15,K,14,Sebastian Janikowski (FA),2,2,100.0,30,0,1,1,0,0,2,,1,8.0,8.0,11.0%,2
2015,15,K,15,Randy Bullock (TEN),2,3,66.7,40,0,0,1,1,0,1,,1,8.0,8.0,1.0%,2
2015,15,K,16,Robbie Gould (SF),1,1,100.0,51,0,0,0,0,1,2,,1,7.0,7.0,14.5%,2
2015,15,K,17,Travis Coons (FA),2,2,100.0,37,0,0,2,0,0,1,,1,7.0,7.0,0.1%,1
2015,15,K,18,Greg Zuerlein (NYJ),1,1,100.0,19,1,0,0,0,0,4,,1,7.0,7.0,0.7%,4
2015,15,K,19,Jason Myers (SEA),1,1,100.0,42,0,0,0,1,0,2,,1,6.0,6.0,0.7%,2
2015,15,K,20,Josh Lambo (FA),1,2,50.0,28,0,1,0,0,0,3,,1,6.0,6.0,0.1%,4
2015,15,K,21,Mike Nugent (FA),1,1,100.0,22,0,1,0,0,0,3,,1,6.0,6.0,0.0%,3
2015,15,K,22,Dustin Hopkins (LAC),0,0,0,0,0,0,0,0,0,5,,1,5.0,5.0,10.4%,5
2015,15,K,23,Dan Carpenter (FA),1,1,100.0,32,0,0,1,0,0,2,,1,5.0,5.0,0.2%,2
2015,15,K,24,Ryan Succop (TB),1,1,100.0,49,0,0,0,1,0,1,,1,5.0,5.0,18.5%,2
2015,15,K,25,Josh Brown (FA),0,0,0,0,0,0,0,0,0,5,,1,5.0,5.0,0.0%,5
2015,15,K,26,Matt Prater (ARI),0,1,0.0,0,0,0,0,0,0,5,,1,5.0,5.0,74.8%,5
2015,15,K,27,Caleb Sturgis (FA),1,1,100.0,36,0,0,1,0,0,2,,1,5.0,5.0,0.0%,2
2015,15,K,28,Adam Vinatieri (FA),1,1,100.0,29,0,1,0,0,0,1,,1,4.0,4.0,0.2%,1
2015,15,K,29,Brandon McManus (DEN),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,86.4%,4
2015,15,K,30,Justin Tucker (BAL),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,99.7%,2
2015,15,K,31,Phil Dawson (FA),0,1,0.0,0,0,0,0,0,0,2,,1,2.0,2.0,0.1%,2
2015,15,K,32,Andrew Franks (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.0%,2
2015,15,K,33,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,15,K,34,Jordan Gay (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,16,K,1,Blair Walsh (FA),5,5,100.0,53,0,2,1,0,2,4,,1,23.0,23.0,0.1%,5
2015,16,K,2,Robbie Gould (SF),4,4,100.0,50,0,2,1,0,1,2,,1,16.0,16.0,14.5%,2
2015,16,K,3,Matt Prater (ARI),4,4,100.0,38,0,0,4,0,0,2,,1,14.0,14.0,74.8%,2
2015,16,K,4,Justin Tucker (BAL),2,2,100.0,50,0,0,1,0,1,2,,1,10.0,10.0,99.7%,2
2015,16,K,5,Nick Novak (FA),2,2,100.0,36,0,1,1,0,0,4,,1,10.0,10.0,0.1%,4
2015,16,K,6,Shayne Graham (FA),2,3,66.7,54,0,0,1,0,1,2,,1,10.0,10.0,0.0%,2
2015,16,K,7,Josh Lambo (FA),2,3,66.7,47,0,0,0,2,0,2,,1,10.0,10.0,0.1%,2
2015,16,K,8,Sebastian Janikowski (FA),2,2,100.0,50,0,0,1,0,1,1,,1,9.0,9.0,11.0%,1
2015,16,K,9,Stephen Gostkowski (FA),2,2,100.0,44,0,0,1,1,0,2,,1,9.0,9.0,0.1%,2
2015,16,K,10,Randy Bullock (TEN),2,2,100.0,49,0,0,1,1,0,2,,1,9.0,9.0,1.0%,2
2015,16,K,11,Brandon McManus (DEN),2,3,66.7,37,0,1,1,0,0,2,,1,8.0,8.0,86.4%,2
2015,16,K,12,Kai Forbath (LAR),1,3,33.3,37,0,0,1,0,0,5,,1,8.0,8.0,0.0%,5
2015,16,K,13,Travis Coons (FA),2,3,66.7,45,0,0,1,1,0,1,,1,8.0,8.0,0.1%,1
2015,16,K,14,Chandler Catanzaro (FA),1,1,100.0,19,1,0,0,0,0,5,,1,8.0,8.0,0.0%,5
2015,16,K,15,Graham Gano (NYG),2,2,100.0,47,0,0,1,1,0,1,,1,8.0,8.0,48.4%,1
2015,16,K,16,Mike Nugent (FA),1,2,50.0,52,0,0,0,0,1,2,,1,7.0,7.0,0.0%,2
2015,16,K,17,Dan Bailey (FA),2,3,66.7,46,0,1,0,1,0,0,,1,7.0,7.0,0.0%,0
2015,16,K,18,Caleb Sturgis (FA),1,1,100.0,34,0,0,1,0,0,3,,1,6.0,6.0,0.0%,3
2015,16,K,19,Greg Zuerlein (NYJ),1,1,100.0,42,0,0,0,1,0,2,,1,6.0,6.0,0.7%,3
2015,16,K,20,Phil Dawson (FA),1,2,50.0,40,0,0,0,1,0,2,,1,6.0,6.0,0.1%,2
2015,16,K,21,Andrew Franks (FA),2,2,100.0,33,0,1,1,0,0,0,,1,6.0,6.0,0.0%,0
2015,16,K,22,Dustin Hopkins (LAC),1,1,100.0,28,0,1,0,0,0,3,,1,6.0,6.0,10.4%,4
2015,16,K,23,Cairo Santos (CHI),1,1,100.0,40,0,0,0,1,0,2,,1,6.0,6.0,0.9%,2
2015,16,K,24,Chris Boswell (PIT),1,1,100.0,34,0,0,1,0,0,2,,1,5.0,5.0,9.5%,2
2015,16,K,25,Stephen Hauschka (FA),1,1,100.0,26,0,1,0,0,0,2,,1,5.0,5.0,0.0%,2
2015,16,K,26,Josh Brown (FA),1,1,100.0,27,0,1,0,0,0,2,,1,5.0,5.0,0.0%,2
2015,16,K,27,Adam Vinatieri (FA),1,1,100.0,38,0,0,1,0,0,1,,1,4.0,4.0,0.2%,2
2015,16,K,28,Dan Carpenter (FA),1,1,100.0,32,0,0,1,0,0,1,,1,4.0,4.0,0.2%,2
2015,16,K,29,Connor Barth (FA),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,0.0%,3
2015,16,K,30,Jason Myers (SEA),0,0,0,0,0,0,0,0,0,1,,1,1.0,1.0,0.7%,1
2015,16,K,31,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,16,K,32,Jordan Gay (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,16,K,33,Ryan Succop (TB),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,18.5%,0
2015,16,K,34,Mason Crosby (GB),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,3.7%,0
2015,17,K,1,Nick Novak (FA),3,4,75.0,51,0,1,0,0,2,3,,1,16.0,16.0,0.1%,3
2015,17,K,2,Stephen Hauschka (FA),3,4,75.0,52,0,0,1,0,2,3,,1,16.0,16.0,0.0%,4
2015,17,K,3,Adam Vinatieri (FA),3,3,100.0,52,0,0,1,1,1,3,,1,15.0,15.0,0.2%,3
2015,17,K,4,Josh Brown (FA),3,3,100.0,48,0,1,1,1,0,3,,1,13.0,13.0,0.0%,3
2015,17,K,5,Justin Tucker (BAL),3,3,100.0,50,0,1,0,1,1,1,,1,13.0,13.0,99.7%,1
2015,17,K,6,Phil Dawson (FA),4,4,100.0,38,0,3,1,0,0,1,,1,13.0,13.0,0.1%,1
2015,17,K,7,Travis Coons (FA),4,4,100.0,39,0,2,2,0,0,0,,1,12.0,12.0,0.1%,0
2015,17,K,8,Josh Lambo (FA),2,2,100.0,50,0,0,0,1,1,2,,1,11.0,11.0,0.1%,2
2015,17,K,9,Dan Carpenter (FA),3,3,100.0,42,0,1,1,1,0,1,,1,11.0,11.0,0.2%,2
2015,17,K,10,Greg Zuerlein (NYJ),3,5,60.0,44,0,0,2,1,0,1,,1,11.0,11.0,0.7%,1
2015,17,K,11,Brandon McManus (DEN),2,2,100.0,48,0,0,1,1,0,3,,1,10.0,10.0,86.4%,3
2015,17,K,12,Dustin Hopkins (LAC),2,2,100.0,33,0,1,1,0,0,4,,1,10.0,10.0,10.4%,4
2015,17,K,13,Kai Forbath (LAR),2,2,100.0,41,0,0,1,1,0,2,,1,9.0,9.0,0.0%,2
2015,17,K,14,Graham Gano (NYG),1,1,100.0,49,0,0,0,1,0,5,,1,9.0,9.0,48.4%,5
2015,17,K,15,Robbie Gould (SF),2,2,100.0,49,0,0,1,1,0,2,,1,9.0,9.0,14.5%,2
2015,17,K,16,Mason Crosby (GB),2,2,100.0,43,0,1,0,1,0,1,,1,8.0,8.0,3.7%,1
2015,17,K,17,Matt Prater (ARI),1,2,50.0,59,0,0,0,0,1,3,,1,8.0,8.0,74.8%,3
2015,17,K,18,Mike Nugent (FA),1,1,100.0,52,0,0,0,0,1,3,,1,8.0,8.0,0.0%,3
2015,17,K,19,Chris Boswell (PIT),2,3,66.7,39,0,1,1,0,0,2,,1,8.0,8.0,9.5%,2
2015,17,K,20,Andrew Franks (FA),2,3,66.7,38,1,0,1,0,0,2,,1,8.0,8.0,0.0%,2
2015,17,K,21,Blair Walsh (FA),2,2,100.0,39,0,0,2,0,0,2,,1,8.0,8.0,0.1%,2
2015,17,K,22,Shayne Graham (FA),1,2,50.0,51,0,0,0,0,1,2,,1,7.0,7.0,0.0%,2
2015,17,K,23,Ryan Succop (TB),1,1,100.0,49,0,0,0,1,0,3,,1,7.0,7.0,18.5%,3
2015,17,K,24,Jason Myers (SEA),2,2,100.0,43,0,0,1,1,0,0,,1,7.0,7.0,0.7%,0
2015,17,K,25,Caleb Sturgis (FA),0,0,0,0,0,0,0,0,0,5,,1,5.0,5.0,0.0%,5
2015,17,K,26,Randy Bullock (TEN),1,2,50.0,39,0,0,1,0,0,2,,1,5.0,5.0,1.0%,2
2015,17,K,27,Sebastian Janikowski (FA),1,1,100.0,29,0,1,0,0,0,2,,1,5.0,5.0,11.0%,2
2015,17,K,28,Connor Barth (FA),1,1,100.0,39,0,0,1,0,0,1,,1,4.0,4.0,0.0%,1
2015,17,K,29,Stephen Gostkowski (FA),1,2,50.0,34,0,0,1,0,0,1,,1,4.0,4.0,0.1%,1
2015,17,K,30,Cairo Santos (CHI),0,0,0,0,0,0,0,0,0,3,,1,3.1,3.1,0.9%,3
2015,17,K,31,Dan Bailey (FA),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,0.0%,3
2015,17,K,32,Jonathan Brown (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,17,K,33,Jordan Gay (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2015,17,K,34,Chandler Catanzaro (FA),0,1,0.0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,1
2016,1,K,1,Dan Bailey (FA),4,4,100.0,56,0,2,0,0,2,1,,1,17.0,17.0,0.0%,1
2016,1,K,2,Blair Walsh (FA),4,6,66.7,50,0,0,2,1,1,1,,1,16.0,16.0,0.1%,2
2016,1,K,3,Stephen Gostkowski (FA),3,3,100.0,53,0,0,1,1,1,2,,1,14.0,14.0,0.1%,2
2016,1,K,4,Jason Myers (SEA),3,3,100.0,50,0,1,1,0,1,2,,1,13.0,13.0,0.7%,2
2016,1,K,5,Mike Nugent (FA),3,4,75.0,47,0,1,1,1,0,2,,1,12.0,12.0,0.0%,2
2016,1,K,6,Adam Vinatieri (FA),2,2,100.0,50,0,0,0,1,1,3,,1,12.0,12.0,0.2%,3
2016,1,K,7,Dustin Hopkins (LAC),3,3,100.0,40,0,0,2,1,0,1,,1,11.0,11.0,10.4%,1
2016,1,K,8,Nick Novak (FA),3,3,100.0,38,0,2,1,0,0,2,,1,11.0,11.0,0.1%,2
2016,1,K,9,Wil Lutz (NO),2,4,50.0,42,0,1,0,1,0,4,,1,11.0,11.0,3.8%,4
2016,1,K,10,Nick Folk (NE),3,4,75.0,45,0,2,0,1,0,1,,1,11.0,11.0,86.1%,2
2016,1,K,11,Cairo Santos (CHI),2,2,100.0,47,0,0,1,1,0,3,,1,10.0,10.0,0.9%,3
2016,1,K,12,Matt Bryant (FA),3,3,100.0,34,0,1,2,0,0,1,,1,10.0,10.0,0.1%,1
2016,1,K,13,Chris Boswell (PIT),1,1,100.0,46,0,0,0,1,0,5,,1,9.0,9.0,9.5%,5
2016,1,K,14,Caleb Sturgis (FA),2,3,66.7,38,0,1,1,0,0,3,,1,9.0,9.0,0.0%,3
2016,1,K,15,Justin Tucker (BAL),2,2,100.0,50,0,0,1,0,1,1,,1,9.0,9.0,99.7%,1
2016,1,K,16,Mason Crosby (GB),2,2,100.0,25,0,2,0,0,0,3,,1,9.0,9.0,3.7%,3
2016,1,K,17,Graham Gano (NYG),2,3,66.7,44,0,0,1,1,0,2,,1,9.0,9.0,48.4%,2
2016,1,K,18,Josh Lambo (FA),2,3,66.7,29,0,2,0,0,0,3,,1,9.0,9.0,0.1%,3
2016,1,K,19,Sebastian Janikowski (FA),2,2,100.0,47,0,0,1,1,0,1,,1,8.0,8.0,11.0%,1
2016,1,K,20,Matt Prater (ARI),1,1,100.0,43,0,0,0,1,0,4,,1,8.0,8.0,74.8%,5
2016,1,K,21,Roberto Aguayo (FA),1,1,100.0,43,0,0,0,1,0,4,,1,8.0,8.0,0.1%,4
2016,1,K,22,Stephen Hauschka (FA),2,2,100.0,39,0,0,2,0,0,0,,1,6.0,6.0,0.0%,1
2016,1,K,23,Andrew Franks (FA),1,2,50.0,41,0,0,0,1,0,1,,1,5.0,5.0,0.0%,1
2016,1,K,24,Phil Dawson (FA),0,0,0,0,0,0,0,0,0,4,,1,4.0,4.0,0.1%,4
2016,1,K,25,Patrick Murray (FA),1,1,100.0,35,0,0,1,0,0,1,,1,4.0,4.0,0.0%,1
2016,1,K,26,Ryan Succop (TB),1,1,100.0,28,0,1,0,0,0,1,,1,4.0,4.0,18.5%,1
2016,1,K,27,Chandler Catanzaro (FA),0,1,0.0,0,0,0,0,0,0,3,,1,3.0,3.0,0.0%,3
2016,1,K,28,Brandon McManus (DEN),0,0,0,0,0,0,0,0,0,3,,1,3.0,3.0,86.4%,3
2016,1,K,29,Randy Bullock (TEN),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,1.0%,3
2016,1,K,30,Connor Barth (FA),0,0,0,0,0,0,0,0,0,2,,1,2.0,2.0,0.0%,2
2016,1,K,31,Dan Carpenter (FA),0,1,0.0,0,0,0,0,0,0,1,,1,1.0,1.0,0.2%,1
2016,1,K,32,Jordan Gay (FA),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.0%,0
2016,1,K,33,Greg Zuerlein (NYJ),0,0,0,0,0,0,0,0,0,0,,1,0.0,0.0,0.7%,0
2016,2,K,1,Graham Gano (NYG),4,4,100.0,49,0,0,2,2,0,4,,1,18.0,18.0,48.4%,5
2016,2,K,2,Brandon McManus (DEN),4,5,80.0,43,0,1,2,1,0,2,,1,15.0,15.0,86.4%,2
2016,2,K,3,Justin Tucker (BAL),3,3,100.0,52,0,0,0,2,1,2,,1,15.0,15.0,99.7%,2
2016,2,K,4,Cairo Santos (CHI),4,4,100.0,54,0,0,2,1,1,0,,1,15.0,15.0,0.9%,0
2016,2,K,5,Nick Novak (FA),4,5,80.0,43,0,1,2,1,0,1,,1,14.0,14.0,0.1%,1
2016,2,K,6,Caleb Sturgis (FA),3,3,100.0,53,0,2,0,0,1,2,,1,13.0,13.0,0.0%,3
2016,2,K,7,Nick Folk (NE),3,3,100.0,36,0,2,1,0,0,4,,1,13.0,13.0,86.1%,4
2016,2,K,8,Josh Brown (FA),3,4,75.0,48,1,1,0,1,0,1,,1,11.0,11.0,0.0%,1
2016,2,K,9,Dustin Hopkins (LAC),3,3,100.0,36,0,2,1,0,0,2,,1,11.0,11.0,10.4%,2
2016,2,K,10,Adam Vinatieri (FA),2,2,100.0,52,0,0,0,1,1,2,,1,11.0,11.0,0.2%,2
2016,2,K,11,Chandler Catanzaro (FA),2,2,100.0,40,0,1,0,1,0,4,,1,11.0,11.0,0.0%,5
2016,2,K,12,Greg Zuerlein (NYJ),3,3,100.0,47,0,1,1,1,0,0,,1,10.0,10.0,0.7%,0
